# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	47733
#@/user_id	macOS
xiang 	祥	c=1 d=2.76821e-67 t=47733
xiang 	象	c=3 d=1.9219e-32 t=47733
xiang 	鄉	c=3 d=5.86068e-09 t=47733
xiang 	響	c=9 d=5.61825e-12 t=47733
xiang 	項	c=8 d=2.80002e-25 t=47733
xiang 	香	c=1 d=7.73392e-66 t=47733
xiang ce 	相冊	c=1 d=2.17207e-08 t=47733
xiang chi 	想吃	c=1 d=0.00373503 t=47733
xiang dang yu 	相當於	c=4 d=1.47007e-33 t=47733
xiang deng 	相等	c=3 d=9.51715e-07 t=47733
xiang gang 	香港	c=1 d=5.36538e-29 t=47733
xiang guan 	相關	c=2 d=1.46498e-51 t=47733
xiang jiao 	橡膠	c=1 d=1.32282e-56 t=47733
xiang mu 	項目	c=183 d=1.01702 t=47733
xiang mu li 	項目裏	c=1 d=2.80679e-24 t=47733
xiang qing 	想請	c=1 d=7.75023e-32 t=47733
xiang qing 	詳情	c=14 d=1.32891e-20 t=47733
xiang ri 	向日	c=4 d=2.9715e-09 t=47733
xiang ri kui 	向日葵	c=11 d=2.89078e-09 t=47733
xiang tong 	相同	c=22 d=2.08264e-08 t=47733
xiang xi 	詳細	c=4 d=2.94077e-06 t=47733
xiang xiang 	想想	c=1 d=2.36799e-24 t=47733
xiang yang 	襄陽	c=15 d=1.13411e-34 t=47733
xiang yao 	想要	c=2 d=1.33918e-23 t=47733
xiang yi xia 	想一下	c=2 d=7.5445e-39 t=47733
xiang ying 	相應	c=8 d=0.00042433 t=47733
xiang ying 	響應	c=2 d=1.31765e-10 t=47733
xiang zai 	想在	c=2 d=2.14454e-05 t=47733
xiang zhe 	想着	c=2 d=1.60081e-06 t=47733
xiang zhe zhong 	像這種	c=1 d=6.88343e-19 t=47733
xiang zi 	箱子	c=1 d=9.74615e-22 t=47733
xiao 	小	c=47 d=0.00100712 t=47733
xiao 	曉	c=22 d=0.00249118 t=47733
xiao 	瀟	c=11 d=1.46971e-06 t=47733
xiao bing 	小兵	c=3 d=2.6157e-18 t=47733
xiao chuang kou 	小窗口	c=1 d=3.60277e-20 t=47733
xiao di fang 	小地方	c=1 d=4.42776e-34 t=47733
xiao dian 	小點	c=1 d=7.57071e-21 t=47733
xiao fei 	消費	c=1 d=8.77768e-26 t=47733
xiao gong ju 	小工具	c=5 d=2.23822e-08 t=47733
xiao guo 	效果	c=3 d=1.03918e-11 t=47733
xiao hai 	小孩	c=4 d=0.649075 t=47733
xiao hui 	校徽	c=3 d=2.01974e-26 t=47733
xiao jie 	小結	c=56 d=0.000898306 t=47733
xiao jie en ibeacon 	小結恩iBeacon	c=1 d=3.62329e-28 t=47733
xiao jie li 	小結裏	c=1 d=2.33472e-34 t=47733
xiao lv 	效率	c=6 d=3.90482e-26 t=47733
xiao qu 	小區	c=6 d=0.510079 t=47733
xiao shi 	小時	c=8 d=1.18345e-11 t=47733
xiao shou 	銷售	c=1 d=8.52669e-67 t=47733
xiao shu 	小數	c=4 d=3.09024e-19 t=47733
xiao wen ti 	小問題	c=3 d=3.91227e-19 t=47733
xiao xi 	消息	c=4 d=0.132535 t=47733
xiao xiao 	消消	c=2 d=2.88186e-11 t=47733
xiao xie 	消協	c=1 d=3.86597e-26 t=47733
xiao xin 	小心	c=1 d=5.60852e-21 t=47733
xiao yu 	小於	c=2 d=2.04308e-23 t=47733
xie 	些	c=12 d=0.0293049 t=47733
xie 	寫	c=42 d=0.00213839 t=47733
xie 	謝	c=3 d=8.44814e-17 t=47733
xie an 	血案	c=0 d=8.4931e-51 t=47733
xie cheng 	寫成	c=1 d=2.23434e-17 t=47733
xie dao 	寫到	c=2 d=3.97558e-44 t=47733
xie de 	寫的	c=1 d=2.83847e-09 t=47733
xie ge 	寫個	c=3 d=7.78363e-09 t=47733
xie hao 	寫好	c=1 d=2.58422e-52 t=47733
xie le 	寫了	c=2 d=2.41082e-29 t=47733
xie ru 	寫入	c=2 d=2.05465e-23 t=47733
xie sha 	寫啥	c=1 d=0.0010701 t=47733
xie tiao 	協調	c=2 d=3.42202e-60 t=47733
xie wan 	寫完	c=1 d=4.96316e-24 t=47733
xie xie 	謝謝	c=10 d=0.000179346 t=47733
xie zai 	卸載	c=9 d=7.69978e-14 t=47733
xie zai 	寫在	c=1 d=2.85067e-30 t=47733
xie zhe ge 	寫這個	c=1 d=0.00096827 t=47733
xin 	心	c=32 d=0.0820191 t=47733
xin 	新	c=100 d=0.0385222 t=47733
xin 	馨	c=1 d=9.32016e-55 t=47733
xin ai ci 	新挨次	c=1 d=4.03704e-06 t=47733
xin an shen ding 	心安神定	c=0 d=2.40035e-67 t=47733
xin an shen ding fang 	心安神定方	c=1 d=2.41239e-66 t=47733
xin de 	新的	c=4 d=2.01924e-32 t=47733
xin dian tu 	心電圖	c=29 d=0.0242718 t=47733
xin hua 	新華	c=2 d=0.000132358 t=47733
xin hun 	新婚	c=1 d=9.73092e-33 t=47733
xin ji gou 	新机构	c=1 d=8.15202e-09 t=47733
xin jia 	新家	c=2 d=1.28954e-21 t=47733
xin jian 	信件	c=1 d=1.11605e-27 t=47733
xin kai 	新開	c=1 d=8.24517e-25 t=47733
xin kai fa 	新开发	c=1 d=5.11605e-28 t=47733
xin ku 	辛苦	c=3 d=0.00408677 t=47733
xin lao 	新老	c=1 d=5.07118e-42 t=47733
xin pian 	芯片	c=1 d=9.84577e-24 t=47733
xin qu 	新區	c=3 d=0.0216013 t=47733
xin shang 	欣賞	c=1 d=2.07219e-13 t=47733
xin wen 	新聞	c=3 d=0.0655938 t=47733
xin xi 	信息	c=49 d=0.0354271 t=47733
xin xin ku ku 	辛辛苦苦	c=1 d=1.19885e-16 t=47733
xin yang 	信陽	c=1 d=3.38362e-17 t=47733
xin yong hu 	新用戶	c=1 d=6.96067e-62 t=47733
xin zang 	心臟	c=1 d=4.41769e-66 t=47733
xin zeng 	新增	c=15 d=1.58333e-07 t=47733
xing 	型	c=3 d=3.12029e-05 t=47733
xing 	星	c=67 d=0.00381718 t=47733
xing 	興	c=1 d=1.71566e-27 t=47733
xing 	行	c=24 d=0.193013 t=47733
xing ba 	行吧	c=15 d=1.75694 t=47733
xing ban 	興辦	c=1 d=7.03085e-33 t=47733
xing bie 	性別	c=12 d=4.33102e-07 t=47733
xing bing 	性病	c=2 d=9.56323e-05 t=47733
xing bu xing 	行不行	c=7 d=1.40268e-20 t=47733
xing cheng 	行程	c=1 d=1.87953e-12 t=47733
xing dian 	星點	c=4 d=0.00243783 t=47733
xing hao 	型號	c=9 d=2.6123e-06 t=47733
xing hu 	星湖	c=4 d=9.37037e-30 t=47733
xing jia bi 	性價比	c=2 d=1.02666e-44 t=47733
xing kong 	星空	c=1 d=2.70979e-22 t=47733
xing le 	行了	c=1 d=1.27363e-22 t=47733
xing long 	興隆	c=1 d=7.28896e-16 t=47733
xing ming 	姓名	c=13 d=0.965605 t=47733
xing neng 	性能	c=5 d=0.0262523 t=47733
xing tai 	邢臺	c=3 d=2.17089e-31 t=47733
xing zhuang 	形狀	c=1 d=9.22772e-26 t=47733
xiong 	熊	c=1 d=1.60851e-33 t=47733
xiong 	胸	c=2 d=5.14476e-28 t=47733
xiong 	雄	c=1 d=3.37259e-08 t=47733
xiong bu 	胸部	c=6 d=1.41295e-08 t=47733
xiong pian 	胸片	c=4 d=6.38328e-35 t=47733
xiong ying 	雄鷹	c=1 d=3.08641e-53 t=47733
xiu 	修	c=27 d=0.00367705 t=47733
xiu 	秀	c=1 d=1.93407e-25 t=47733
xiu bu liao 	修不了	c=1 d=2.28064e-23 t=47733
xiu de 	修得	c=1 d=1.16722e-25 t=47733
xiu fu 	修復	c=93 d=1.83362 t=47733
xiu fu le 	修復了	c=1 d=1.3151e-46 t=47733
xiu gai 	修改	c=83 d=0.472367 t=47733
xiu gai ibooks author 	修改iBooks Author	c=2 d=0.0042963 t=47733
xiu ge ai 	修割愛	c=1 d=9.05087e-63 t=47733
xiu hao 	修好	c=9 d=9.77954e-06 t=47733
xiu hao le 	修好了	c=3 d=8.7385e-33 t=47733
xiu le 	修了	c=3 d=2.40255e-18 t=47733
xiu mian 	休眠	c=1 d=1.03506e-23 t=47733
xiu shi 	修飾	c=2 d=1.06292e-12 t=47733
xiu xi 	休息	c=1 d=6.58502e-27 t=47733
xiu xi 	修習	c=1 d=6.55218e-27 t=47733
xiu yao 	休要	c=1 d=2.20527e-10 t=47733
xiu yi xia 	修一下	c=9 d=2.14065e-10 t=47733
xiu zheng 	修正	c=1 d=1.72039e-30 t=47733
xu 	徐	c=5 d=2.15706e-07 t=47733
xu 	旭	c=1 d=1.07822 t=47733
xu 	續	c=1 d=1.17607e-55 t=47733
xu 	需	c=5 d=5.54633e-07 t=47733
xu a yo 	需啊唷	c=1 d=2.1188e-10 t=47733
xu bao cun 	徐保存	c=1 d=1.78385e-15 t=47733
xu hao 	序號	c=2 d=1.99359e-21 t=47733
xu ke zheng 	許可證	c=1 d=1.42468e-17 t=47733
xu lie 	序列	c=1 d=0.740818 t=47733
xu lie hao 	序列號	c=2 d=1.04945e-09 t=47733
xu ni 	虛擬	c=2 d=5.24378e-25 t=47733
xu ni ji 	虛擬機	c=1 d=0.0893673 t=47733
xu pan duan 	需判斷	c=1 d=2.17644e-61 t=47733
xu qian 	續簽	c=1 d=9.41894e-32 t=47733
xu qiu 	需求	c=26 d=0.0150533 t=47733
xu tui chi 	需推遲	c=1 d=2.14265e-24 t=47733
xu yao 	需要	c=83 d=0.00248331 t=47733
xu zhou 	徐州	c=11 d=7.6949e-32 t=47733
xu zhou 	虚轴	c=4 d=4.47213e-35 t=47733
xu zuo 	需做	c=1 d=1.96872e-28 t=47733
xuan 	選	c=23 d=0.00100659 t=47733
xuan qu 	選取	c=1 d=3.77887e-52 t=47733
xuan ran 	泫然	c=2 d=4.44768e-28 t=47733
xuan ran 	渲染	c=2 d=4.46997e-28 t=47733
xuan xi tong 	選系統	c=1 d=8.00395e-58 t=47733
xuan xiang 	選項	c=4 d=2.39961e-33 t=47733
xuan ze 	選擇	c=21 d=0.106432 t=47733
xuan zhong 	選中	c=22 d=0.0125883 t=47733
xuan zhong de 	選中的	c=1 d=3.19591e-22 t=47733
xue 	學	c=7 d=1.24071e-08 t=47733
xue 	薛	c=22 d=0.0348157 t=47733
xue 	血	c=17 d=0.0167687 t=47733
xue 	雪	c=4 d=3.28698e-29 t=47733
xue chan 	雪鏟	c=0 d=9.87934e-65 t=47733
xue chan gu ge ibeacon 	雪鏟谷歌iBeacon	c=2 d=1.99575e-63 t=47733
xue chang gui 	薛常規	c=2 d=6.88172e-35 t=47733
xue chang gui 	血常規	c=12 d=6.77403e-07 t=47733
xue guan 	血管	c=1 d=1.13176e-15 t=47733
xue guan liu 	血管瘤	c=1 d=3.57908e-60 t=47733
xue hao 	薛浩	c=92 d=0.378011 t=47733
xue he ao 	薛袷襖	c=1 d=1.07745e-54 t=47733
xue qing 	血清	c=3 d=1.53298e-26 t=47733
xue tang 	血糖	c=4 d=0.000696112 t=47733
xue xi 	學習	c=10 d=3.58789e-17 t=47733
xue xiao 	學校	c=1 d=1.82995e-21 t=47733
xue xing 	血型	c=1 d=4.88079e-33 t=47733
xue xue 	學學	c=0 d=2.94559e-34 t=47733
xue ya 	血壓	c=3 d=5.48332e-08 t=47733
xue ye 	血液	c=2 d=6.47574e-36 t=47733
xue zhi 	血脂	c=5 d=9.11203e-17 t=47733
xun huan 	循環	c=4 d=2.55772e-19 t=47733
xun lian 	訓練	c=61 d=0.011171 t=47733
xun lian liang 	訓練量	c=2 d=1.43782e-29 t=47733
xun lian xi tong 	訓練系統	c=4 d=0.000116806 t=47733
xun wen 	詢問	c=1 d=2.97985e-22 t=47733
xun zhao 	尋找	c=1 d=1.17208e-15 t=47733
ya 	亞	c=8 d=4.69276e-12 t=47733
ya 	呀	c=219 d=0.629948 t=47733
ya ba 	啞巴	c=1 d=5.6286e-63 t=47733
ya hei 	雅黑	c=0 d=6.36157e-63 t=47733
ya ma xun 	亞馬遜	c=1 d=4.18199e-68 t=47733
ya shua 	牙刷	c=1 d=7.50967e-14 t=47733
ya suo 	壓縮	c=2 d=0.000164106 t=47733
ya tai 	亞太	c=6 d=5.7242e-61 t=47733
yan 	彥	c=3 d=1.34941e-39 t=47733
yan 	眼	c=5 d=0.0017643 t=47733
yan 	驗	c=2 d=1.61647e-54 t=47733
yan 	鹽	c=1 d=0.158817 t=47733
yan chi 	延遲	c=2 d=1.55653e-47 t=47733
yan fa 	研發	c=7 d=0.000453896 t=47733
yan ge 	嚴格	c=1 d=2.38879e-68 t=47733
yan hua 	煙花	c=2 d=3.91728e-54 t=47733
yan jiu 	研究	c=2 d=1.14532e-08 t=47733
yan ke 	眼科	c=14 d=0.000208544 t=47733
yan lei 	眼淚	c=1 d=2.75075e-22 t=47733
yan qian 	眼前	c=2 d=2.47353e-28 t=47733
yan se 	顏色	c=7 d=5.54894e-13 t=47733
yan shi 	延時	c=1 d=1.97449e-33 t=47733
yan shi 	演示	c=1 d=2.31307e-42 t=47733
yan shou 	驗收	c=41 d=0.00401965 t=47733
yan shou de 	驗收的	c=2 d=2.05018e-05 t=47733
yan shou hao le 	驗收好了	c=1 d=6.02318e-66 t=47733
yan zheng 	驗證	c=3 d=7.42333e-25 t=47733
yan zheng ma 	驗證碼	c=1 d=1.54407e-52 t=47733
yang 	揚	c=7 d=0.00252025 t=47733
yang 	楊	c=5 d=6.74347e-05 t=47733
yang 	樣	c=4 d=0.0374406 t=47733
yang 	洋	c=8 d=0.0372538 t=47733
yang 	羊	c=3 d=8.96902e-15 t=47733
yang ben 	樣本	c=1 d=3.10737e-15 t=47733
yang cong 	洋蔥	c=2 d=1.42735e-39 t=47733
yang lao 	養老	c=2 d=5.94925e-09 t=47733
yang le 	養了	c=0 d=1.33593e-26 t=47733
yang liu 	楊柳	c=1 d=9.07459e-35 t=47733
yang mao shan 	羊毛衫	c=1 d=1.04326e-57 t=47733
yang shi 	樣式	c=9 d=0.00416343 t=47733
yang xing 	陽性	c=8 d=0.00653881 t=47733
yang zhou 	揚州	c=5 d=3.08336e-12 t=47733
yang zi 	樣子	c=7 d=9.4565e-20 t=47733
yao 	藥	c=1 d=2.9138e-23 t=47733
yao 	要	c=155 d=0.930202 t=47733
yao bu 	要不	c=6 d=8.08904e-06 t=47733
yao bu yao 	要不要	c=5 d=0.0204453 t=47733
yao chong xin 	要重新	c=1 d=2.54626e-25 t=47733
yao cong 	要從	c=1 d=4.74461e-53 t=47733
yao de 	要得	c=3 d=2.79137e-18 t=47733
yao duo jiu 	要多久	c=0 d=2.51092e-38 t=47733
yao duo shao 	要多少	c=1 d=8.76219e-64 t=47733
yao hui qu 	要回去	c=1 d=6.93207e-43 t=47733
yao kan 	要看	c=2 d=4.62998e-30 t=47733
yao lai 	要來	c=1 d=1.04471e-44 t=47733
yao mai 	要買	c=1 d=5.094e-36 t=47733
yao me 	要麼	c=2 d=3.54323e-51 t=47733
yao ne 	要呢	c=1 d=5.77029e-32 t=47733
yao pai 	要拍	c=1 d=1.28002e-22 t=47733
yao qing 	邀請	c=3 d=1.02706e-20 t=47733
yao qiu 	要求	c=3 d=0.0471227 t=47733
yao qu 	要去	c=1 d=1.36975e-25 t=47733
yao sha 	要殺	c=1 d=6.18448e-24 t=47733
yao shen qing 	要申請	c=1 d=3.68255e-13 t=47733
yao shi 	要是	c=1 d=3.15218e-07 t=47733
yao shi 	鑰匙	c=6 d=0.000312783 t=47733
yao si 	要死	c=1 d=1.28709e-28 t=47733
yao xi 	要洗	c=1 d=1.18365e-13 t=47733
yao yi xia 	要一下	c=1 d=7.57691e-60 t=47733
yao yong dao 	要用到	c=1 d=4.88578e-45 t=47733
yao zen me 	要怎麼	c=2 d=6.25854e-17 t=47733
yao zuo 	要做	c=2 d=7.86896e-05 t=47733
ye 	也	c=66 d=9.61117e-05 t=47733
ye 	夜	c=1 d=4.89494e-67 t=47733
ye 	頁	c=6 d=1.73922e-11 t=47733
ye ao 	叶鏊	c=0 d=7.28648e-13 t=47733
ye bu 	也不	c=3 d=4.50554e-34 t=47733
ye bu duo 	也不多	c=1 d=4.52813e-33 t=47733
ye bu ke neng 	也不可能	c=1 d=7.57433e-56 t=47733
ye jing 	夜景	c=2 d=4.48408e-54 t=47733
ye kan kan 	也看看	c=1 d=1.07083e-11 t=47733
ye ke yi 	也可以	c=2 d=2.2685e-19 t=47733
ye ma 	頁碼	c=4 d=1.08587e-28 t=47733
ye mei 	也沒	c=1 d=3.11594e-18 t=47733
ye mei 	頁眉	c=3 d=1.09088e-41 t=47733
ye mei shuo 	也沒說	c=1 d=5.25808e-56 t=47733
ye mian 	頁面	c=2 d=2.23085e-28 t=47733
ye neng 	也能	c=4 d=9.39923e-33 t=47733
ye sheng 	野生	c=1 d=1.81081e-15 t=47733
ye shi 	也是	c=20 d=0.0342511 t=47733
ye shu 	頁數	c=3 d=2.429e-10 t=47733
ye ti 	液體	c=1 d=1.09206e-36 t=47733
ye wu 	業務	c=18 d=0.000227127 t=47733
ye wu xiang 	業務想	c=1 d=2.48044e-11 t=47733
ye xing 	也行	c=2 d=0.22091 t=47733
ye ya 	液壓	c=2 d=2.05026e-14 t=47733
ye yao 	也要	c=3 d=2.07457e-27 t=47733
ye yi yang 	也一樣	c=1 d=2.09152e-34 t=47733
ye you 	也有	c=4 d=0.00130051 t=47733
ye zhi 	液汁	c=1 d=6.38585e-48 t=47733
ye zi 	葉子	c=1 d=1.50288e-28 t=47733
ye zi zhi 	椰子汁	c=1 d=6.22818e-48 t=47733
ye zuo 	也做	c=1 d=1.4856e-39 t=47733
yi 	一	c=35 d=0.640831 t=47733
yi 	以	c=6 d=3.0057e-06 t=47733
yi 	依	c=1 d=1.69473e-59 t=47733
yi 	億	c=2 d=2.69752e-21 t=47733
yi 	宜	c=5 d=2.6247e-13 t=47733
yi 	已	c=14 d=6.57514e-09 t=47733
yi 	易	c=1 d=1.08665e-07 t=47733
yi 	義	c=4 d=8.19184e-59 t=47733
yi 	逸	c=3 d=2.94727e-26 t=47733
yi an zhuang 	一安裝	c=1 d=3.50881e-62 t=47733
yi ban 	一般	c=24 d=0.0428521 t=47733
yi bian 	一邊	c=4 d=5.7298e-08 t=47733
yi bian 	以便	c=1 d=3.87717e-60 t=47733
yi bu 	一部	c=2 d=5.80237e-09 t=47733
yi bu 	異步	c=1 d=4.73831e-08 t=47733
yi bu fen 	一部分	c=1 d=9.44654e-37 t=47733
yi chang 	異常	c=66 d=0.0299557 t=47733
yi chi 	一尺	c=1 d=7.99008e-67 t=47733
yi chu 	移出	c=1 d=0.0639279 t=47733
yi ci 	一次	c=18 d=0.066982 t=47733
yi ci 	依次	c=4 d=6.71348e-19 t=47733
yi cun zai 	已存在	c=1 d=5.83244e-11 t=47733
yi da 	一大	c=2 d=2.44934e-39 t=47733
yi dai 	一帶	c=1 d=1.09228e-09 t=47733
yi di 	異地	c=1 d=9.8679e-21 t=47733
yi dian 	一點	c=15 d=1.61717e-08 t=47733
yi ding 	一定	c=3 d=5.38861e-21 t=47733
yi dong 	移動	c=13 d=0.509156 t=47733
yi duan 	一段	c=2 d=2.20507e-26 t=47733
yi duan shi jian 	一段時間	c=2 d=4.82017e-26 t=47733
yi dui 	一堆	c=2 d=7.43242e-10 t=47733
yi dui yi 	一對一	c=1 d=3.04626e-46 t=47733
yi dun 	一頓	c=2 d=4.88178e-06 t=47733
yi fang 	以防	c=2 d=3.12135e-09 t=47733
yi fen 	一份	c=12 d=0.00942016 t=47733
yi fu 	衣服	c=3 d=4.25849e-46 t=47733
yi gao 	一搞	c=0 d=9.37865e-12 t=47733
yi ge 	一個	c=138 d=1.18674 t=47733
yi ge fang fa 	一個方法	c=1 d=1.14664e-51 t=47733
yi ge ren 	一個人	c=2 d=1.04888e-32 t=47733
yi ge yue 	一個月	c=2 d=3.20714e-29 t=47733
yi gong 	一共	c=7 d=8.96263e-36 t=47733
yi ha 	一哈	c=12 d=4.75058e-09 t=47733
yi hang 	一行	c=15 d=2.85351e-14 t=47733
yi hao 	一號	c=1 d=1.04945e-09 t=47733
yi hou 	以後	c=3 d=5.36995e-39 t=47733
yi hui 	一會	c=10 d=0.00222596 t=47733
yi hui er 	一會兒	c=4 d=0.00143728 t=47733
yi hui shi 	一回事	c=1 d=5.76716e-55 t=47733
yi ibeacon shi 	一iBeacon是	c=2 d=7.57716e-31 t=47733
yi ibeacon xin a 	一iBeacon新啊	c=1 d=4.74557e-26 t=47733
yi ji 	一級	c=1 d=2.13814e-58 t=47733
yi ji 	以及	c=5 d=1.33626e-12 t=47733
yi jia 	一家	c=10 d=4.46617e-18 t=47733
yi jian 	一鍵	c=3 d=0.000685748 t=47733
yi jian 	意見	c=9 d=1.48763e-32 t=47733
yi jie 	一屆	c=1 d=6.13357e-15 t=47733
yi jie jue 	已解決	c=7 d=1.96974e-35 t=47733
yi jin 	一斤	c=3 d=8.39144e-26 t=47733
yi jing 	已經	c=34 d=0.439152 t=47733
yi kai fa 	已開發	c=1 d=1.15102e-37 t=47733
yi kao 	依靠	c=1 d=1.50395e-07 t=47733
yi ke 	一棵	c=1 d=7.31405e-27 t=47733
yi ke 	醫科	c=5 d=2.15615e-32 t=47733
yi ku zi 	一褲子	c=1 d=2.3939e-05 t=47733
yi kuai 	一塊	c=3 d=9.94134e-20 t=47733
yi kuan 	一款	c=0 d=2.21023e-08 t=47733
yi la 	一拉	c=1 d=5.38001e-61 t=47733
yi lai 	一來	c=1 d=1.91607e-62 t=47733
yi lai 	以來	c=4 d=1.22551e-37 t=47733
yi lai 	依賴	c=6 d=3.55094e-26 t=47733
yi le 	泄了	c=1 d=1.22623e-17 t=47733
yi lia 	一倆	c=1 d=4.75042e-38 t=47733
yi lie 	一列	c=7 d=1.56938e-08 t=47733
yi liu 	遺留	c=1 d=9.06533e-23 t=47733
yi lou 	一樓	c=1 d=3.08221e-37 t=47733
yi lou 	遺漏	c=1 d=5.89608e-21 t=47733
yi ma 	姨媽	c=1 d=1.59142e-25 t=47733
yi mian 	一面	c=1 d=3.64405e-07 t=47733
yi miao 	疫苗	c=5 d=1.86046e-18 t=47733
yi mo yi yang 	一模一樣	c=2 d=3.39011e-10 t=47733
yi nan 	疑難	c=1 d=7.8119e-37 t=47733
yi nei 	以內	c=2 d=3.03065e-15 t=47733
yi nian 	一年	c=12 d=0.000292571 t=47733
yi pao 	一炮	c=0 d=1.14625e-48 t=47733
yi pi 	一匹	c=1 d=1.36222e-19 t=47733
yi pi ci 	已批次	c=2 d=1.04526e-27 t=47733
yi qi 	一起	c=12 d=0.00394621 t=47733
yi qi 	儀器	c=3 d=4.89759e-44 t=47733
yi qian 	一千	c=1 d=9.55804e-28 t=47733
yi qian 	以前	c=3 d=0.00482232 t=47733
yi ren 	藝人	c=1 d=3.34347e-53 t=47733
yi ru 	移入	c=1 d=2.13566e-15 t=47733
yi shan lu 	沂山路	c=1 d=6.09551e-30 t=47733
yi shang xian 	一上線	c=1 d=3.21631e-38 t=47733
yi sheng 	醫生	c=17 d=0.985112 t=47733
yi shi 	儀式	c=1 d=4.53738e-57 t=47733
yi shi 	意識	c=1 d=1.17735e-09 t=47733
yi shi 	醫師	c=16 d=0.0850097 t=47733
yi shi ban hui 	一時半會	c=1 d=1.59278e-35 t=47733
yi shi yi ting 	一室一廳	c=2 d=8.1238e-27 t=47733
yi si 	意思	c=75 d=0.078134 t=47733
yi sui 	一歲	c=1 d=1.89308e-67 t=47733
yi tai 	一臺	c=1 d=4.33109e-39 t=47733
yi tai 	以太	c=1 d=1.49437e-20 t=47733
yi tai wang 	以太網	c=2 d=1.50938e-20 t=47733
yi tao 	一套	c=2 d=5.78739e-08 t=47733
yi tian 	一天	c=3 d=7.82812e-32 t=47733
yi tiao 	一條	c=6 d=4.08026e-06 t=47733
yi ting 	一廳	c=3 d=8.28791e-27 t=47733
yi wai 	以外	c=1 d=3.49926e-30 t=47733
yi wai 	意外	c=1 d=3.53443e-30 t=47733
yi wan 	一碗	c=1 d=6.69935e-53 t=47733
yi wan cheng 	已完成	c=26 d=0.000294277 t=47733
yi wan shang 	一晚上	c=2 d=4.17075e-07 t=47733
yi wang 	一望	c=1 d=8.955e-26 t=47733
yi wei 	一位	c=2 d=2.03494e-19 t=47733
yi wei 	以爲	c=1 d=3.73757e-11 t=47733
yi wei 	異位	c=2 d=7.92149e-15 t=47733
yi wen 	疑問	c=1 d=1.0758e-36 t=47733
yi xi 	乙烯	c=3 d=4.3522e-08 t=47733
yi xi lie 	一系列	c=2 d=0.126477 t=47733
yi xia 	一下	c=265 d=1.70124 t=47733
yi xia ban 	一下班	c=1 d=1.12218e-62 t=47733
yi xia ma 	一下嗎	c=1 d=2.8404e-17 t=47733
yi xian ai 	胰腺癌	c=2 d=3.60502e-08 t=47733
yi xiang 	一項	c=2 d=2.6957e-33 t=47733
yi xiao 	一小	c=1 d=3.48359e-36 t=47733
yi xie 	一些	c=14 d=3.41588e-11 t=47733
yi xuan 	一弦	c=1 d=2.75258e-08 t=47733
yi xuan zhong duan 	一弦終端	c=1 d=1.3814e-07 t=47733
yi xue 	醫學	c=59 d=0.118099 t=47733
yi xue nei rong 	醫學內容	c=1 d=2.60717e-09 t=47733
yi xue yun ying 	醫學運營	c=1 d=0.0278757 t=47733
yi yan 	一眼	c=1 d=7.33548e-32 t=47733
yi yang 	一樣	c=23 d=0.00933597 t=47733
yi yang de 	一樣的	c=2 d=1.71563e-28 t=47733
yi ye 	一頁	c=3 d=2.37703e-10 t=47733
yi yi 	一一	c=2 d=8.30512e-22 t=47733
yi yi 	意義	c=10 d=0.0769192 t=47733
yi you 	已有	c=2 d=0.0528657 t=47733
yi yu 	抑鬱	c=1 d=1.34936e-25 t=47733
yi yuan 	醫院	c=40 d=0.013119 t=47733
yi zang 	胰臟	c=3 d=4.86119e-37 t=47733
yi zhang 	一張	c=14 d=0.00786762 t=47733
yi zhi 	一直	c=9 d=5.70126e-07 t=47733
yi zhi 	一致	c=3 d=0.535261 t=47733
yi zhou 	一週	c=5 d=8.88673e-09 t=47733
yi zhuo 	一桌	c=1 d=4.16764e-57 t=47733
yi zu 	一組	c=2 d=3.20426e-12 t=47733
yi zuo 	已做	c=3 d=3.26106e-24 t=47733
yin 	因	c=1 d=1.25924e-06 t=47733
yin an 	陰暗	c=2 d=1.5392e-36 t=47733
yin cang 	隱藏	c=4 d=1.80989e-09 t=47733
yin chuan 	銀川	c=4 d=4.92467e-35 t=47733
yin dao 	陰道	c=1 d=3.72729e-08 t=47733
yin di an ren 	印第安人	c=3 d=9.77692e-53 t=47733
yin du 	印度	c=1 d=1.51149e-07 t=47733
yin hao 	引號	c=2 d=1.22519e-07 t=47733
yin pin 	音頻	c=1 d=0.00019258 t=47733
yin ru 	引入	c=1 d=6.68454e-27 t=47733
yin shen 	隱身	c=1 d=1.06491e-34 t=47733
yin shui ji 	飲水機	c=2 d=1.36594e-14 t=47733
yin wei 	因爲	c=6 d=0.0464212 t=47733
yin xiang 	印像	c=1 d=2.38521e-21 t=47733
yin xiang 	印相	c=3 d=1.90922e-32 t=47733
yin yue 	音樂	c=4 d=0.463013 t=47733
ying 	應	c=1 d=7.45039e-09 t=47733
ying 	映	c=1 d=1.15098e-66 t=47733
ying 	穎	c=8 d=0.00250366 t=47733
ying 	英	c=1 d=8.49049e-17 t=47733
ying ai 	萤爱	c=1 d=3.74852e-16 t=47733
ying er 	嬰兒	c=1 d=6.34772e-07 t=47733
ying gai 	應該	c=83 d=1.95363e-05 t=47733
ying gai ibeacon a 	應該iBeacon阿	c=4 d=5.92765e-25 t=47733
ying pan 	硬盤	c=3 d=3.67742e-26 t=47733
